 2.8662249755859375E+02, 4.9385438426121873E+00, 0.0000000000000000E+00,   10,   10,    1
    1,    0, 4.7070754429650967E-04, 0.0000000000000000E+00
    1,    1, 2.7090594185405544E-03,-8.8814896752335945E-04
    2,    0,-1.9179803403786732E-02, 0.0000000000000000E+00
    2,    1, 4.8122540691208270E-04,-1.0715287737722719E-04
    2,    2, 3.6247526048220923E-03,-8.9495260845570582E-04
    3,    0, 1.0775938319928530E-03, 0.0000000000000000E+00
    3,    1, 1.0281054493794118E-03,-3.7369135510401412E-04
    3,    2,-7.3477238552123979E-04,-7.1089506787698248E-04
    3,    3, 1.2930097103866873E-03,-3.3570057396967580E-04
    4,    0, 6.6873352412236270E-03, 0.0000000000000000E+00
    4,    1,-9.1372939305138317E-04,-6.9543445613785197E-04
    4,    2,-8.1156380566726029E-04,-3.6589273998723516E-05
    4,    3,-1.1997958736469040E-04,-4.8374296300556126E-04
    4,    4, 7.8189517133265673E-04, 2.3447228466268824E-03
    5,    0, 5.1341159153875295E-05, 0.0000000000000000E+00
    5,    1,-3.2424431974713459E-04, 1.9904447727761955E-04
    5,    2, 5.0306432683791535E-07,-3.4952344839190696E-04
    5,    3, 3.1277235891232456E-05,-4.0576890650053342E-05
    5,    4, 2.9261544867439796E-04, 1.3965639544413213E-04
    5,    5, 7.9586847307519645E-05, 3.1415330256842123E-04
    6,    0,-1.5085252342349159E-03, 0.0000000000000000E+00
    6,    1, 3.1240521214053341E-04, 2.6566355036714299E-04
    6,    2, 2.1905295994939880E-04,-2.4133901413746304E-04
    6,    3, 9.2492369419083439E-05,-4.9245420916481418E-05
    6,    4,-1.1298464591235420E-04,-4.3323657588567263E-04
    6,    5, 1.3474019249048682E-04,-1.4852571771949358E-04
    6,    6, 3.7172739318288715E-04,-6.2177855580771227E-06
    7,    0, 2.4191973719872649E-05, 0.0000000000000000E+00
    7,    1, 1.6693214718970081E-04,-4.3772568767722671E-05
    7,    2,-1.3970218082068157E-04, 2.6643904974967708E-05
    7,    3, 2.1740083092813790E-04, 9.8547724399768405E-05
    7,    4,-8.2628332717884665E-05, 1.7161835291305870E-05
    7,    5,-2.5626152450907000E-04,-6.1187415721528202E-05
    7,    6, 5.5863908968965923E-05, 3.3655909870823164E-05
    7,    7, 5.0727015426099535E-04, 7.8736044172827003E-05
    8,    0, 6.8850036461311041E-04, 0.0000000000000000E+00
    8,    1, 3.9526351401970145E-05,-8.7315519827295060E-05
    8,    2,-1.3154319892261170E-04, 1.1942165427344942E-04
    8,    3, 5.8181232680509657E-05,-2.6080986035169687E-05
    8,    4, 9.6811058715620533E-05, 3.7607219652674304E-04
    8,    5, 3.0155787031701446E-05, 5.1804987482937130E-05
    8,    6,-1.2519219867385687E-04,-5.2039318707459547E-05
    8,    7,-2.3425685977111581E-05,-6.3463827486496139E-05
    8,    8,-3.8794800029574481E-04,-1.5408784106117198E-04
    9,    0,-6.6032108485016266E-06, 0.0000000000000000E+00
    9,    1,-6.2918306728372217E-06, 1.2936244014827292E-05
    9,    2, 8.3873966154370417E-05, 6.1644188707787049E-05
    9,    3,-7.4765835200274250E-05,-1.5152517018470358E-04
    9,    4, 7.6788747683795462E-05,-3.5902519283987321E-05
    9,    5, 5.8696569750642290E-06, 4.0359392128502206E-05
    9,    6, 5.1358665481675021E-06,-3.8529626565403548E-06
    9,    7,-2.1068540153951058E-04,-1.1468464959428102E-04
    9,    8,-1.1791601331196571E-05, 9.9254945900677509E-05
    9,    9, 3.6076647927521651E-05, 2.5190644451216100E-04
   10,    0,-6.1389541864529176E-05, 0.0000000000000000E+00
   10,    1,-5.2927749575331848E-05, 5.6960497388824569E-05
   10,    2, 8.3980929066697916E-05,-1.0897260659483744E-05
   10,    3,-3.8498553886506847E-05,-5.4381741595868963E-06
   10,    4, 1.3168137822164305E-06,-1.1757912794519657E-04
   10,    5,-6.1815855442490881E-06,-8.0540050406865786E-06
   10,    6,-9.1263798108343367E-05,-2.6751771728898005E-06
   10,    7, 7.4100198852356143E-05, 2.2247147176530924E-05
   10,    8, 3.7858274251186745E-05, 5.1130339994282219E-06
   10,    9, 5.6082006971914415E-06,-1.2729536901716690E-04
   10,   10, 9.7586476561245094E-05,-3.0041944863131950E-04
