 3.3960000000000000E+06, 4.2828375815756102E+13, 0.0000000000000000E+00,  100,  100,    1
    1,    0,-2.4433326424082044E-12, 0.0000000000000000E+00
    1,    1, 6.5496062415320225E-13, 8.4780479220909815E-13
    2,    0,-8.7502209642183952E-04, 0.0000000000000000E+00
    2,    1, 4.0099475291179011E-10, 2.4637607235086084E-11
    2,    2,-8.4633026567489109E-05, 4.8939418290253915E-05
    3,    0,-1.1897016147345613E-05, 0.0000000000000000E+00
    3,    1, 3.8049985493002047E-06, 2.5177118150188614E-05
    3,    2,-1.5947432212703393E-05, 8.3623939584650466E-06
    3,    3, 3.5056298359316641E-05, 2.5571325458121749E-05
    4,    0, 5.1290934435316273E-06, 0.0000000000000000E+00
    4,    1, 4.2163904772647419E-06, 3.7632652292537613E-06
    4,    2,-9.5306696383805963E-07,-8.9807968855584752E-06
    4,    3, 6.4568519831596216E-06,-1.9377211984468281E-07
    4,    4, 3.0824936253369088E-07,-1.2873056977395473E-05
    5,    0,-1.7267709956775834E-06, 0.0000000000000000E+00
    5,    1, 4.8384238519652387E-07, 2.1231132552135874E-06
    5,    2,-4.2981763828241739E-06,-1.1656954673389020E-06
    5,    3, 3.3126670060489124E-06, 2.7144097966038967E-07
    5,    4,-4.6407608473640620E-06,-3.3815536222516540E-06
    5,    5,-4.4492645268608982E-06, 3.7804789409450197E-06
    6,    0, 1.3463697257596582E-06, 0.0000000000000000E+00
    6,    1, 1.8023578937429308E-06,-1.5185187978216635E-06
    6,    2, 8.6171341610894179E-07, 1.4691006878472236E-06
    6,    3, 9.5567075253696617E-07, 3.3292559246920961E-07
    6,    4, 1.0087553627616353E-06, 2.6386569473307694E-06
    6,    5, 1.6578866158239355E-06, 1.6226764849167895E-06
    6,    6, 2.7622296666860762E-06, 8.2135333243922830E-07
    7,    0, 1.0598962165172545E-06, 0.0000000000000000E+00
    7,    1, 1.3749996001598792E-06,-2.2737174526139046E-07
    7,    2, 2.8139779417465448E-06,-6.2967696963859241E-07
    7,    3, 8.8048980952583939E-07,-3.9698286310347302E-07
    7,    4, 2.4689899052989316E-06,-4.2245529289171124E-07
    7,    5,-1.9168169006383867E-07,-1.3585219041684209E-06
    7,    6,-5.5960104737078475E-07,-1.9013643905735700E-06
    7,    7, 4.4039558348642240E-07,-1.7756701426954504E-06
    8,    0, 1.4437380906651974E-07, 0.0000000000000000E+00
    8,    1,-1.3253874311422193E-07, 7.5052127794254878E-07
    8,    2, 1.8104244295579637E-06, 5.0705817543659857E-07
    8,    3,-1.2070336114664364E-06,-1.3413009083271439E-06
    8,    4, 1.5882837690862788E-06, 1.4812074321215648E-07
    8,    5,-2.7917524692467288E-06,-1.6297926112791152E-06
    8,    6,-9.1440928248807212E-07,-1.7899324707574053E-06
    8,    7,-4.7364667412310408E-07, 1.6446964596646886E-06
    8,    8,-3.1065725925265771E-07,-2.5028184873254630E-07
    9,    0,-2.8755956347496734E-07, 0.0000000000000000E+00
    9,    1, 4.2096326219554984E-07,-4.9021191487687244E-07
    9,    2, 1.1387314287066322E-06, 3.8219979618806257E-07
    9,    3,-9.9365117494540971E-07,-1.0076169473588903E-06
    9,    4, 2.9497880056932118E-07, 1.6235822769007618E-06
    9,    5,-2.2719046508405912E-06,-1.5493068736209973E-06
    9,    6, 8.0860626285228088E-07, 5.7773114547607317E-07
    9,    7,-6.1795403731580118E-07, 8.6891992653266633E-07
    9,    8, 1.2080798862596823E-06,-1.4644731029605784E-07
    9,    9,-1.1719047495303433E-06,-6.5779217294387143E-07
   10,    0, 7.2663087983314124E-07, 0.0000000000000000E+00
   10,    1, 9.2399023675676688E-07, 2.2320106733596111E-07
   10,    2, 6.9958893992702527E-09,-1.1157916639993321E-06
   10,    3,-2.9903289029711015E-07, 4.4355182194721435E-07
   10,    4,-1.2139330861778433E-06,-6.9716893002729839E-08
   10,    5, 4.2141118526401178E-07,-1.0629285253596790E-06
   10,    6, 6.6960055714087028E-07, 1.1171248335377628E-06
   10,    7, 3.1785454600126846E-07,-6.2023200498343834E-07
   10,    8, 5.4059795602200852E-07, 8.2057425719170127E-07
   10,    9,-1.4575391837537835E-06,-1.4635579221721814E-06
   10,   10,-2.7477718239048126E-07, 7.5328042634987288E-07
   11,    0,-2.6620585706200038E-07, 0.0000000000000000E+00
   11,    1,-8.1684418980062386E-07,-2.2130683949321477E-07
   11,    2,-3.1359367601845720E-07,-9.9401815257019772E-07
   11,    3,-1.3030274277949109E-06, 7.6528954344930437E-07
   11,    4,-1.5741226292938854E-06,-6.4448534098494802E-07
   11,    5, 1.3564965343753944E-06, 8.9908740770481797E-07
   11,    6,-2.4475256307079374E-07, 2.0644450728796949E-08
   11,    7, 6.6045729925337325E-07,-8.6497561722189578E-07
   11,    8,-1.1820682985278979E-06, 7.6703348421582076E-07
   11,    9,-4.1520987784325238E-07,-4.1944370089469425E-07
   11,   10, 3.3329692241152064E-07, 1.9666657150807044E-06
   11,   11,-4.4950881774565039E-08,-3.2345607095306008E-07
   12,    0, 2.6016176106164219E-07, 0.0000000000000000E+00
   12,    1,-1.1268255169470652E-06,-5.1245619029008432E-08
   12,    2,-9.7535449694576023E-08, 5.3304496913842836E-07
   12,    3,-1.4420200372452212E-06, 3.1477018229815764E-07
   12,    4,-1.0141072741691149E-07, 1.2358719994924395E-07
   12,    5, 7.2031532162745077E-07, 1.0016903702103840E-06
   12,    6,-4.0343909791342437E-07,-1.6298585247966150E-06
   12,    7, 4.0444336054883997E-07,-1.1283348722353660E-07
   12,    8,-1.6039741594814918E-06,-3.8794394344027574E-07
   12,    9, 7.0845500937769774E-07, 4.7674076747500109E-07
   12,   10, 4.8850428612813072E-07, 1.3782862550053653E-06
   12,   11, 8.6475982548453760E-07,-1.6550385123560018E-06
   12,   12,-6.6853201556052350E-09,-8.9210620374550255E-08
   13,    0,-4.9065089864475533E-07, 0.0000000000000000E+00
   13,    1,-5.6963967571046683E-07, 2.2584454564427932E-07
   13,    2, 1.9206600981919095E-07, 8.5384637375314534E-07
   13,    3, 2.1607271932385751E-07, 1.8159137618983934E-07
   13,    4, 1.7146055828585050E-07, 6.8981310083509860E-07
   13,    5, 6.0045676058231829E-09,-4.0508855152132106E-07
   13,    6, 4.3886242532946312E-08,-9.3272279517333225E-07
   13,    7,-7.7096377674200012E-07, 3.9773580988393622E-07
   13,    8,-2.3265478956936101E-07,-6.3244031160782011E-09
   13,    9, 1.1082019023971688E-06, 8.0543911200727659E-07
   13,   10,-1.5805980257026173E-07,-6.4780806558248772E-07
   13,   11, 7.6253986354521973E-07,-8.2383329520738260E-07
   13,   12,-1.4572929433157547E-06,-4.2997279008706333E-07
   13,   13, 4.2809331966841036E-07, 8.7410748953613446E-07
   14,    0, 3.0164076126112729E-07, 0.0000000000000000E+00
   14,    1, 7.5443573177280157E-07, 3.1040140804175062E-07
